match_id,teams,gender,time,numeric_time,half,action,number,team,goalkeeper,opponent_goalkeeper,assist_number,goal_number,shot_number,goal,shot_speed,in_goal_position,shot_position,post,saved,vertical_goal_position,horizontal_goal_position,causes_7m_number,receives_7m_number,turnover,technical_foul,steal,suspension,is_home,number_suspended,no_goalkeeper,number_court_players,possession,number_of_possession,start_of_possession,end_of_possession,score,lead,possession_length
1,NOR - BRA,M,40:23,2423,2,VIAL TERCARIOL Lfor 95 RODRIGUES G Goalkeeper back,62,BRA,62,30,,,,0,,,,,,,,,,,,,,FALSE,0,0,6,NOR,67,40:07,40:23,19 - 16,3,16
1,NOR - BRA,M,40:49,2449,2,CHIUFFA F Shot right wing saved top left,19,BRA,62,30,,,19,0,,top left,right wing,,1,top,left,,,,,,,FALSE,0,0,6,BRA,68,40:23,40:49,19 - 16,3,26
1,NOR - BRA,M,41:39,2499,2,SAGOSEN S Shot centre 9m saved middle left,5,NOR,30,62,,,5,0,,middle left,centre 9m,,1,middle,left,,,,,,,TRUE,0,0,6,NOR,69,40:49,41:39,19 - 16,3,50
1,NOR - BRA,M,42:22,2542,2,BJOERNSEN K 7m caused,19,NOR,30,62,,,,0,,,,,,,,19,,,,,,TRUE,0,0,6,BRA,70,41:39,42:45,19 - 16,3,66
1,NOR - BRA,M,42:22,2542,2,MORAES R 7m received,13,BRA,62,30,,,,0,,,,,,,,,13,,,,,FALSE,0,0,6,BRA,70,41:39,42:45,19 - 16,3,66
1,NOR - BRA,M,42:45,2565,2,CHIUFFA F Penalty shot missed,19,BRA,62,30,,,19,0,,missed,Penalty,,,,,,,,,,,FALSE,0,0,6,BRA,70,41:39,42:45,19 - 16,3,66
1,NOR - BRA,M,43:07,2587,2,MYRHOL Bfor 30 BERGERUD T Empty goal,8,NOR,Empty goal,62,,,,0,,,,,,,,,,,,,,TRUE,0,1,7,BRA,70,41:39,42:45,19 - 16,3,66
1,NOR - BRA,M,43:20,2600,2,ABELVIK ROED M Turnover,77,NOR,Empty goal,62,,,,0,,,,,,,,,,77,,,,TRUE,0,1,7,NOR,71,42:45,43:20,19 - 16,3,35
1,NOR - BRA,M,43:25,2605,2,DUTRA L Goal empty goal bottom right,33,BRA,62,Empty goal,,33,,1,,bottom right,empty goal,,,bottom,right,,,,,,,FALSE,0,0,6,BRA,72,43:20,43:25,19 - 17,2,5
1,NOR - BRA,M,43:49,2629,2,MYRHOL B Goal centre 6m bottom right (77 ABELVIK ROED M),8,NOR,Empty goal,62,77,8,,1,,bottom right,centre 6m,,,bottom,right,,,,,,,TRUE,0,1,7,NOR,73,43:25,43:49,20 - 17,3,24
1,NOR - BRA,M,43:52,2632,2,BERGERUD Tfor 10 FREDRIKSEN M Goalkeeper back,30,NOR,30,62,,,,0,,,,,,,,,,,,,,TRUE,0,0,6,NOR,73,43:25,43:49,20 - 17,3,24
1,NOR - BRA,M,44:43,2683,2,BJOERNSEN K Steal,19,NOR,30,62,,,,0,,,,,,,,,,,,19,,TRUE,0,0,6,BRA,74,43:49,44:43,20 - 17,3,54
1,NOR - BRA,M,44:43,2683,2,DUTRA L Turnover,33,BRA,62,30,,,,0,,,,,,,,,,33,,,,FALSE,0,0,6,BRA,74,43:49,44:43,20 - 17,3,54
1,NOR - BRA,M,45:05,2705,2,MYRHOL Bfor 30 BERGERUD T Empty goal,8,NOR,Empty goal,62,,,,0,,,,,,,,,,,,,,TRUE,0,1,7,BRA,74,43:49,44:43,20 - 17,3,54
1,NOR - BRA,M,45:51,2751,2,BJOERNSEN K Shot right wing saved top centre,19,NOR,Empty goal,62,,,19,0,,top centre,right wing,,1,top,centre,,,,,,,TRUE,0,1,7,NOR,75,44:43,45:51,20 - 17,3,68
1,NOR - BRA,M,45:52,2752,2,BERGERUD Tfor 8 MYRHOL B Goalkeeper back,30,NOR,30,62,,,,0,,,,,,,,,,,,,,TRUE,0,0,6,NOR,75,44:43,45:51,20 - 17,3,68
1,NOR - BRA,M,46:23,2783,2,RODRIGUES G Technical Fault,95,BRA,62,30,,,,0,,,,,,,,,,,95,,,FALSE,0,0,6,BRA,76,45:51,46:23,20 - 17,3,32
1,NOR - BRA,M,46:31,2791,2,O'SULLIVAN C Goal fast break bottom right,24,NOR,30,62,,24,,1,,bottom right,fast break,,,bottom,right,,,,,,,TRUE,0,0,6,NOR,77,46:23,46:31,21 - 17,4,8
1,NOR - BRA,M,46:49,2809,2,Team timeout,"",BRA,62,30,,,,0,,,,,,,,,,,,,,FALSE,0,0,6,BRA,78,46:31,47:29,21 - 17,4,58
1,NOR - BRA,M,47:29,2849,2,RODRIGUES G Shot right 9m missed,95,BRA,62,30,,,95,0,,missed,right 9m,,,,,,,,,,,FALSE,0,0,6,BRA,78,46:31,47:29,21 - 17,4,58
1,NOR - BRA,M,47:38,2858,2,ABELVIK ROED M Goal breakthrough middle right,77,NOR,30,62,,77,,1,,middle right,breakthrough,,,middle,right,,,,,,,TRUE,0,0,6,NOR,79,47:29,47:38,22 - 17,5,9
1,NOR - BRA,M,48:05,2885,2,LANGARO H Goal left 9m middle left,37,BRA,62,30,,37,,1,,middle left,left 9m,,,middle,left,,,,,,,FALSE,0,0,6,BRA,80,47:38,48:05,22 - 18,4,27
1,NOR - BRA,M,48:23,2903,2,MYRHOL Bfor 30 BERGERUD T Empty goal,8,NOR,Empty goal,62,,,,0,,,,,,,,,,,,,,TRUE,0,1,7,BRA,80,47:38,48:05,22 - 18,4,27
1,NOR - BRA,M,48:55,2935,2,ABELVIK ROED M Goal right 6m top left (24 O'SULLIVAN C),77,NOR,Empty goal,62,24,77,,1,,top left,right 6m,,,top,left,,,,,,,TRUE,0,1,7,NOR,81,48:05,48:55,23 - 18,5,50
1,NOR - BRA,M,49:13,2953,2,BERGERUD Tfor 10 FREDRIKSEN M Goalkeeper back,30,NOR,30,62,,,,0,,,,,,,,,,,,,,TRUE,0,0,6,NOR,81,48:05,48:55,23 - 18,5,50
1,NOR - BRA,M,49:39,2979,2,SILVA JP Goal right 6m middle right,4,BRA,62,30,,4,,1,,middle right,right 6m,,,middle,right,,,,,,,FALSE,0,0,6,BRA,82,48:55,49:39,23 - 19,4,44
1,NOR - BRA,M,50:23,3023,2,JOENDAL M Shot left wing saved bottom centre,17,NOR,30,62,,,17,0,,bottom centre,left wing,,1,bottom,centre,,,,,,,TRUE,0,0,6,NOR,83,49:39,50:23,23 - 19,4,44
1,NOR - BRA,M,50:33,3033,2,FREDRIKSEN Mfor 30 BERGERUD T Empty goal,10,NOR,Empty goal,62,,,,0,,,,,,,,,,,,,,TRUE,0,1,7,NOR,83,49:39,50:23,23 - 19,4,44
1,NOR - BRA,M,50:33,3033,2,VIAL TERCARIOL L Goal empty goal bottom centre,62,BRA,62,Empty goal,,62,,1,,bottom centre,empty goal,,,bottom,centre,,,,,,,FALSE,0,0,6,BRA,84,50:23,50:33,23 - 20,3,10
1,NOR - BRA,M,50:50,3050,2,Team timeout,"",NOR,Empty goal,62,,,,0,,,,,,,,,,,,,,TRUE,0,1,7,NOR,85,50:33,51:14,23 - 20,3,41
1,NOR - BRA,M,51:14,3074,2,SAGOSEN S Goal breakthrough bottom left,5,NOR,Empty goal,62,,5,,1,,bottom left,breakthrough,,,bottom,left,,,,,,,TRUE,0,1,7,NOR,85,50:33,51:14,24 - 20,4,41
1,NOR - BRA,M,51:41,3101,2,BERGERUD Tfor 10 FREDRIKSEN M Goalkeeper back,30,NOR,30,62,,,,0,,,,,,,,,,,,,,TRUE,0,0,6,NOR,85,50:33,51:14,24 - 20,4,41
1,NOR - BRA,M,51:47,3107,2,RODRIGUES G Shot right 6m saved top left,95,BRA,62,30,,,95,0,,top left,right 6m,,1,top,left,,,,,,,FALSE,0,0,6,BRA,86,51:14,51:47,24 - 20,4,33
1,NOR - BRA,M,52:13,3133,2,MYRHOL Bfor 30 BERGERUD T Empty goal,8,NOR,Empty goal,62,,,,0,,,,,,,,,,,,,,TRUE,0,1,7,BRA,86,51:14,51:47,24 - 20,4,33
1,NOR - BRA,M,52:55,3175,2,MYRHOL B Goal centre 6m bottom left (5 SAGOSEN S),8,NOR,Empty goal,62,5,8,,1,,bottom left,centre 6m,,,bottom,left,,,,,,,TRUE,0,1,7,NOR,87,51:47,52:55,25 - 20,5,68
1,NOR - BRA,M,52:55,3175,2,BERGERUD Tfor 10 FREDRIKSEN M Goalkeeper back,30,NOR,30,62,,,,0,,,,,,,,,,,,,,TRUE,0,0,6,NOR,87,51:47,52:55,25 - 20,5,68
1,NOR - BRA,M,53:58,3238,2,TOLEDO JG Shot right 9m saved bottom centre,10,BRA,62,30,,,10,0,,bottom centre,right 9m,,1,bottom,centre,,,,,,,FALSE,0,0,6,BRA,88,52:55,53:58,25 - 20,5,63
1,NOR - BRA,M,54:12,3252,2,FREDRIKSEN Mfor 30 BERGERUD T Empty goal,10,NOR,Empty goal,62,,,,0,,,,,,,,,,,,,,TRUE,0,1,7,BRA,88,52:55,53:58,25 - 20,5,63
1,NOR - BRA,M,54:28,3268,2,MYRHOL B Shot centre 6m saved bottom centre,8,NOR,Empty goal,62,,,8,0,,bottom centre,centre 6m,,1,bottom,centre,,,,,,,TRUE,0,1,7,NOR,89,53:58,54:28,25 - 20,5,30
1,NOR - BRA,M,54:31,3271,2,BERGERUD Tfor 21 GULLERUD M Goalkeeper back,30,NOR,30,62,,,,0,,,,,,,,,,,,,,TRUE,0,0,6,NOR,89,53:58,54:28,25 - 20,5,30
1,NOR - BRA,M,54:35,3275,2,VIAL TERCARIOL L Goal empty goal bottom centre,62,BRA,62,30,,62,,1,,bottom centre,empty goal,,,bottom,centre,,,,,,,FALSE,0,0,6,BRA,90,54:28,54:35,25 - 21,4,7
1,NOR - BRA,M,55:11,3311,2,MYRHOL B Goal centre 6m top right (5 SAGOSEN S),8,NOR,30,62,5,8,,1,,top right,centre 6m,,,top,right,,,,,,,TRUE,0,0,6,NOR,91,54:35,55:11,26 - 21,5,36
1,NOR - BRA,M,55:44,3344,2,LANGARO H Goal centre 9m bottom left,37,BRA,62,30,,37,,1,,bottom left,centre 9m,,,bottom,left,,,,,,,FALSE,0,0,6,BRA,92,55:11,55:44,26 - 22,4,33
1,NOR - BRA,M,56:28,3388,2,MYRHOL B Goal centre 6m middle left (10 FREDRIKSEN M),8,NOR,30,62,10,8,,1,,middle left,centre 6m,,,middle,left,,,,,,,TRUE,0,0,6,NOR,93,55:44,56:28,27 - 22,5,44
1,NOR - BRA,M,56:28,3388,2,TORRIANI Gfor 62 VIAL TERCARIOL L Empty goal,5,BRA,Empty goal,30,,,,0,,,,,,,,,,,,,,FALSE,0,1,7,NOR,93,55:44,56:28,27 - 22,5,44
1,NOR - BRA,M,57:24,3444,2,BORGES F Disqualification (red card-three times 2-minute suspensions),18,BRA,Empty goal,30,,,,0,,,,,,,,,,,,,,FALSE,0,1,7,NOR,93,55:44,56:28,27 - 22,5,44
1,NOR - BRA,M,57:24,3444,2,MORAES R Goal centre 6m bottom right (10 TOLEDO JG),13,BRA,Empty goal,30,10,13,,1,,bottom right,centre 6m,,,bottom,right,,,,,,,FALSE,0,1,7,BRA,94,56:28,57:24,27 - 23,4,56
1,NOR - BRA,M,57:55,3475,2,VIAL TERCARIOL Lfor 13 MORAES R Goalkeeper back,62,BRA,62,30,,,,0,,,,,,,,,,,,,,FALSE,0,0,6,BRA,94,56:28,57:24,27 - 23,4,56
1,NOR - BRA,M,58:12,3492,2,GULLERUD M 7m received,21,NOR,30,62,,,,0,,,,,,,,,21,,,,,TRUE,0,0,6,NOR,95,57:24,58:12,27 - 23,4,48
1,NOR - BRA,M,58:12,3492,2,SAGOSEN S Penalty shot saved bottom right,5,NOR,30,62,,,5,0,,bottom right,Penalty,,1,bottom,right,,,,,,,TRUE,0,0,6,NOR,95,57:24,58:12,27 - 23,4,48
1,NOR - BRA,M,58:12,3492,2,PONCIANO T 7m caused,35,BRA,62,30,,,,0,,,,,,,,35,,,,,,FALSE,0,0,6,NOR,95,57:24,58:12,27 - 23,4,48
1,NOR - BRA,M,58:12,3492,2,da ROSA Rfor 62 VIAL TERCARIOL L Goalkeeper Substitution,16,BRA,62,30,,,,0,,,,,,,,,,,,,,FALSE,0,0,6,NOR,95,57:24,58:12,27 - 23,4,48
1,NOR - BRA,M,58:48,3528,2,LANGARO H Shot centre 9m missed,37,BRA,62,30,,,37,0,,missed,centre 9m,,,,,,,,,,,FALSE,0,0,6,BRA,96,58:12,58:48,27 - 23,4,36
1,NOR - BRA,M,58:59,3539,2,GULLIKSEN K Shot right wing missed,44,NOR,30,62,,,44,0,,missed,right wing,,,,,,,,,,,TRUE,0,0,6,NOR,97,58:48,58:59,27 - 23,4,11
1,NOR - BRA,M,59:14,3554,2,PONCIANO T Shot centre 6m saved bottom right,35,BRA,62,30,,,35,0,,bottom right,centre 6m,,1,bottom,right,,,,,,,FALSE,0,0,6,BRA,98,58:59,59:45,27 - 23,4,46
1,NOR - BRA,M,59:25,3565,2,SILVA JPfor 16 da ROSA R Empty goal,4,BRA,Empty goal,30,,,,0,,,,,,,,,,,,,,FALSE,0,1,7,BRA,98,58:59,59:45,27 - 23,4,46
1,NOR - BRA,M,59:25,3565,2,VIAL TERCARIOL Lfor 35 PONCIANO T Goalkeeper back,62,BRA,62,30,,,,0,,,,,,,,,,,,,,FALSE,0,0,6,BRA,98,58:59,59:45,27 - 23,4,46
1,NOR - BRA,M,59:45,3585,2,FREDRIKSEN M 7m caused,10,NOR,30,62,,,,0,,,,,,,,10,,,,,,TRUE,0,0,6,BRA,98,58:59,59:45,27 - 23,4,46
1,NOR - BRA,M,59:45,3585,2,TOLEDO JG 7m received,10,BRA,62,30,,,,0,,,,,,,,,10,,,,,FALSE,0,0,6,BRA,98,58:59,59:45,27 - 23,4,46
1,NOR - BRA,M,59:46,3586,2,TORRIANI G Penalty shot post,5,BRA,62,30,,,5,0,,post,Penalty,1,,,,,,,,,,FALSE,0,0,6,BRA,98,58:59,59:45,27 - 23,4,46
1,NOR - BRA,M,59:58,3598,2,O'SULLIVAN C Turnover (FB),24,NOR,30,62,,,,0,,,,,,,,,,24,,,,TRUE,0,0,6,NOR,99,59:45,59:58,27 - 23,4,13
1,NOR - BRA,M,60:00,3600,2,PONCIANO T Goal fast break bottom right,35,BRA,62,30,,35,,1,,bottom right,fast break,,,bottom,right,,,,,,,FALSE,0,0,6,BRA,100,59:58,60:00,27 - 24,3,2
2,FRA - ARG,M,0:00,0,1,GERARD V Goalkeeper,12,FRA,12,40,,,,0,,,,,,,,,,,,,,TRUE,0,,,ARG,1,,,0 - 0,0,
2,FRA - ARG,M,0:00,0,1,MACIEL L Goalkeeper,40,ARG,40,12,,,,0,,,,,,,,,,,,,,FALSE,0,,,ARG,1,,,0 - 0,0,
2,FRA - ARG,M,0:34,34,1,PIZARRO F Turnover,3,ARG,40,12,,,,0,,,,,,,,,,3,,,,FALSE,0,0,6,ARG,1,0:00,0:34,0 - 0,0,34
2,FRA - ARG,M,1:04,64,1,SIMONET DE 2-minutes suspension,6,ARG,40,12,,,,0,,,,,,,,,,,,,6,FALSE,0,0,6,ARG,1,0:00,0:34,0 - 0,0,34
2,FRA - ARG,M,1:21,81,1,MEM D Shot centre 6m post,10,FRA,12,40,,,10,0,,post,centre 6m,1,,,,,,,,,,TRUE,0,0,6,FRA,2,0:34,1:27,0 - 0,0,53
2,FRA - ARG,M,1:27,87,1,ABALO L Goal right wing bottom left,19,FRA,12,40,,19,,1,,bottom left,right wing,,,bottom,left,,,,,,,TRUE,0,0,6,FRA,2,0:34,1:27,1 - 0,1,53
2,FRA - ARG,M,2:09,129,1,BONANNO Nfor 40 MACIEL L Empty goal,77,ARG,Empty goal,12,,,,0,,,,,,,,,,,,,,FALSE,-1,1,6,FRA,2,0:34,1:27,1 - 0,1,53
2,FRA - ARG,M,2:09,129,1,BONANNO N Shot right 6m saved top right,77,ARG,Empty goal,12,,,77,0,,top right,right 6m,,1,top,right,,,,,,,FALSE,-1,1,6,ARG,3,1:27,2:09,1 - 0,1,42
2,FRA - ARG,M,2:21,141,1,MEM D Goal empty goal bottom right,10,FRA,12,Empty goal,,10,,1,,bottom right,empty goal,,,bottom,right,,,,,,,TRUE,0,0,6,FRA,4,2:09,2:21,2 - 0,2,12
2,FRA - ARG,M,3:11,191,1,KARABATIC L Block,22,FRA,12,40,,,,0,,,,,,,,,,,,,,TRUE,0,0,6,ARG,5,2:21,3:46,2 - 0,2,85
2,FRA - ARG,M,3:11,191,1,MACIEL Lfor 77 BONANNO N Goalkeeper back,40,ARG,40,12,,,,0,,,,,,,,,,,,,,FALSE,0,0,6,ARG,5,2:21,3:46,2 - 0,2,85
2,FRA - ARG,M,3:11,191,1,SIMONET SA Shot centre 9m blocked,4,ARG,40,12,,,4,0,,blocked,centre 9m,,,,,,,,,,,FALSE,0,0,6,ARG,5,2:21,3:46,2 - 0,2,85
2,FRA - ARG,M,3:46,226,1,BONANNO N Shot left 9m missed,77,ARG,40,12,,,77,0,,missed,left 9m,,,,,,,,,,,FALSE,0,0,6,ARG,5,2:21,3:46,2 - 0,2,85
2,FRA - ARG,M,4:24,264,1,REMILI N 7m received,5,FRA,12,40,,,,0,,,,,,,,,5,,,,,TRUE,0,0,6,FRA,6,3:46,4:33,2 - 0,2,47
2,FRA - ARG,M,4:24,264,1,SIMONET SA 7m caused,4,ARG,40,12,,,,0,,,,,,,,4,,,,,,FALSE,0,0,6,FRA,6,3:46,4:33,2 - 0,2,47
2,FRA - ARG,M,4:33,273,1,GUIGOU M Penalty shot saved middle left,21,FRA,12,40,,,21,0,,middle left,Penalty,,1,middle,left,,,,,,,TRUE,0,0,6,FRA,6,3:46,4:33,2 - 0,2,47
2,FRA - ARG,M,6:15,375,1,SIMONET SA Shot left 9m post,4,ARG,40,12,,,4,0,,post,left 9m,1,,,,,,,,,,FALSE,0,0,6,ARG,7,4:33,6:15,2 - 0,2,102
2,FRA - ARG,M,6:21,381,1,MEM D Shot fast break missed,10,FRA,12,40,,,10,0,,missed,fast break,,,,,,,,,,,TRUE,0,0,6,FRA,8,6:15,6:21,2 - 0,2,6
2,FRA - ARG,M,6:31,391,1,MOSCARIELLO LD Shot centre 6m saved middle right,11,ARG,40,12,,,11,0,,middle right,centre 6m,,1,middle,right,,,,,,,FALSE,0,0,6,ARG,9,6:21,6:31,2 - 0,2,10
2,FRA - ARG,M,7:02,422,1,REMILI N Goal breakthrough middle right,5,FRA,12,40,,5,,1,,middle right,breakthrough,,,middle,right,,,,,,,TRUE,0,0,6,FRA,10,6:31,7:02,3 - 0,3,31
2,FRA - ARG,M,7:17,437,1,CAROU GMfor 40 MACIEL L Empty goal,15,ARG,Empty goal,12,,,,0,,,,,,,,,,,,,,FALSE,0,1,7,FRA,10,6:31,7:02,3 - 0,3,31
2,FRA - ARG,M,7:29,449,1,Team timeout,"",ARG,Empty goal,12,,,,0,,,,,,,,,,,,,,FALSE,0,1,7,ARG,11,7:02,7:45,3 - 0,3,43
2,FRA - ARG,M,7:36,456,1,MACIEL Lfor 15 CAROU GM Goalkeeper back,40,ARG,40,12,,,,0,,,,,,,,,,,,,,FALSE,0,0,6,ARG,11,7:02,7:45,3 - 0,3,43
2,FRA - ARG,M,7:45,465,1,SIMONET DE Goal centre 6m middle right,6,ARG,40,12,,6,,1,,middle right,centre 6m,,,middle,right,,,,,,,FALSE,0,0,6,ARG,11,7:02,7:45,3 - 1,2,43
2,FRA - ARG,M,8:10,490,1,GENTY Yfor 10 MEM D Goalkeeper back,16,FRA,16,40,,,,0,,,,,,,,,,,,,,TRUE,0,0,6,ARG,11,7:02,7:45,3 - 1,2,43
2,FRA - ARG,M,8:22,502,1,NGUESSAN T Shot centre 9m saved bottom left,17,FRA,16,40,,,17,0,,bottom left,centre 9m,,1,bottom,left,,,,,,,TRUE,0,0,6,FRA,12,7:45,8:22,3 - 1,2,37
2,FRA - ARG,M,9:01,541,1,ABALO L Steal,19,FRA,16,40,,,,0,,,,,,,,,,,,19,,TRUE,0,0,6,ARG,13,8:22,9:01,3 - 1,2,39
2,FRA - ARG,M,9:01,541,1,PIZARRO F Turnover,3,ARG,40,16,,,,0,,,,,,,,,,3,,,,FALSE,0,0,6,ARG,13,8:22,9:01,3 - 1,2,39
2,FRA - ARG,M,9:12,552,1,NGUESSAN T Goal fast break middle right,17,FRA,16,40,,17,,1,,middle right,fast break,,,middle,right,,,,,,,TRUE,0,0,6,FRA,14,9:01,9:12,4 - 1,3,11
2,FRA - ARG,M,9:24,564,1,PIZARRO F Goal centre 6m middle right,3,ARG,40,16,,3,,1,,middle right,centre 6m,,,middle,right,,,,,,,FALSE,0,0,6,ARG,15,9:12,9:24,4 - 2,2,12
2,FRA - ARG,M,9:53,593,1,REMILI N Shot right 9m missed,5,FRA,16,40,,,5,0,,missed,right 9m,,,,,,,,,,,TRUE,0,0,6,FRA,16,9:24,9:53,4 - 2,2,29
2,FRA - ARG,M,10:35,635,1,SIMONET DE Goal right 6m bottom right,6,ARG,40,16,,6,,1,,bottom right,right 6m,,,bottom,right,,,,,,,FALSE,0,0,6,ARG,17,9:53,10:35,4 - 3,1,42
2,FRA - ARG,M,11:14,674,1,GUIGOU M Goal left wing bottom right (17 NGUESSAN T),21,FRA,16,40,17,21,,1,,bottom right,left wing,,,bottom,right,,,,,,,TRUE,0,0,6,FRA,18,10:35,11:14,5 - 3,2,39
2,FRA - ARG,M,11:38,698,1,KARABATIC L 2-minutes suspension,22,FRA,16,40,,,,0,,,,,,,,,,,,,22,TRUE,0,0,6,FRA,18,10:35,11:14,5 - 3,2,39
2,FRA - ARG,M,12:04,724,1,SIMONET DE Shot centre 6m saved middle left,6,ARG,40,16,,,6,0,,middle left,centre 6m,,1,middle,left,,,,,,,FALSE,0,0,6,ARG,19,11:14,12:04,5 - 3,2,50
2,FRA - ARG,M,12:23,743,1,REMILI Nfor 12 GERARD V Empty goal,5,FRA,Empty goal,40,,,,0,,,,,,,,,,,,,,TRUE,-1,1,6,ARG,19,11:14,12:04,5 - 3,2,50
2,FRA - ARG,M,13:09,789,1,FABREGAS L Goal centre 6m middle right (5 REMILI N),23,FRA,Empty goal,40,5,23,,1,,middle right,centre 6m,,,middle,right,,,,,,,TRUE,-1,1,6,FRA,20,12:04,13:09,6 - 3,3,65
2,FRA - ARG,M,13:15,795,1,GERARD Vfor 21 GUIGOU M Goalkeeper back,12,FRA,12,40,,,,0,,,,,,,,,,,,,,TRUE,-1,0,5,FRA,20,12:04,13:09,6 - 3,3,65
2,FRA - ARG,M,13:31,811,1,PIZARRO F Technical Fault,3,ARG,40,12,,,,0,,,,,,,,,,,3,,,FALSE,0,0,6,ARG,21,13:09,13:31,6 - 3,3,22
2,FRA - ARG,M,14:10,850,1,KARABATIC N Technical Fault,13,FRA,12,40,,,,0,,,,,,,,,,,13,,,TRUE,0,0,6,FRA,22,13:31,14:10,6 - 3,3,39
2,FRA - ARG,M,14:16,856,1,MOSCARIELLO LD Shot fast break saved bottom left,11,ARG,40,12,,,11,0,,bottom left,fast break,,1,bottom,left,,,,,,,FALSE,0,0,6,ARG,23,14:10,14:16,6 - 3,3,6
2,FRA - ARG,M,14:38,878,1,REMILI N Goal breakthrough bottom centre,5,FRA,12,40,,5,,1,,bottom centre,breakthrough,,,bottom,centre,,,,,,,TRUE,0,0,6,FRA,24,14:16,14:38,7 - 3,4,22
2,FRA - ARG,M,15:10,910,1,ABALO L 2-minutes suspension,19,FRA,12,40,,,,0,,,,,,,,,,,,,19,TRUE,0,0,6,FRA,24,14:16,14:38,7 - 3,4,22
2,FRA - ARG,M,15:31,931,1,KARABATIC N 7m caused,13,FRA,12,40,,,,0,,,,,,,,13,,,,,,TRUE,-1,0,5,ARG,25,14:38,15:41,7 - 3,4,63
2,FRA - ARG,M,15:31,931,1,PIZARRO F 7m received,3,ARG,40,12,,,,0,,,,,,,,,3,,,,,FALSE,0,0,6,ARG,25,14:38,15:41,7 - 3,4,63
2,FRA - ARG,M,15:41,941,1,PIZARRO F Goal Penalty shot bottom centre,3,ARG,40,12,,3,,1,,bottom centre,Penalty,,,bottom,centre,,,,,,,FALSE,0,0,6,ARG,25,14:38,15:41,7 - 4,3,63
2,FRA - ARG,M,16:10,970,1,GUIGOU Mfor 12 GERARD V Empty goal,21,FRA,Empty goal,40,,,,0,,,,,,,,,,,,,,TRUE,-1,1,6,ARG,25,14:38,15:41,7 - 4,3,63
2,FRA - ARG,M,16:32,992,1,MEM D Shot centre 6m post,10,FRA,Empty goal,40,,,10,0,,post,centre 6m,1,,,,,,,,,,TRUE,-1,1,6,FRA,26,15:41,16:56,7 - 4,3,75
2,FRA - ARG,M,16:56,1016,1,MEM D Goal centre 9m bottom left (13 KARABATIC N),10,FRA,Empty goal,40,13,10,,1,,bottom left,centre 9m,,,bottom,left,,,,,,,TRUE,-1,1,6,FRA,26,15:41,16:56,8 - 4,4,75
2,FRA - ARG,M,17:01,1021,1,GERARD Vfor 21 GUIGOU M Goalkeeper back,12,FRA,12,40,,,,0,,,,,,,,,,,,,,TRUE,-1,0,5,FRA,26,15:41,16:56,8 - 4,4,75
2,FRA - ARG,M,17:33,1053,1,NGUESSAN Tfor 16 GENTY Y Empty goal,17,FRA,Empty goal,40,,,,0,,,,,,,,,,,,,,TRUE,0,1,7,FRA,26,15:41,16:56,8 - 4,4,75
2,FRA - ARG,M,18:01,1081,1,KARABATIC N Block,13,FRA,Empty goal,40,,,,0,,,,,,,,,,,,,,TRUE,0,1,7,ARG,27,16:56,18:10,8 - 4,4,74
2,FRA - ARG,M,18:01,1081,1,PIZARRO F Shot centre 6m blocked,3,ARG,40,Empty goal,,,3,0,,blocked,centre 6m,,,,,,,,,,,FALSE,0,0,6,ARG,27,16:56,18:10,8 - 4,4,74
2,FRA - ARG,M,18:10,1090,1,Turnover bench/team,"",ARG,40,Empty goal,,,,0,,,,,,,,,,"",,,,FALSE,0,0,6,ARG,27,16:56,18:10,8 - 4,4,74
2,FRA - ARG,M,18:40,1120,1,REMILI N Goal centre 6m middle left (10 MEM D),5,FRA,Empty goal,40,10,5,,1,,middle left,centre 6m,,,middle,left,,,,,,,TRUE,0,1,7,FRA,28,18:10,18:40,9 - 4,5,30
2,FRA - ARG,M,19:01,1141,1,FABREGAS L Steal,23,FRA,Empty goal,40,,,,0,,,,,,,,,,,,23,,TRUE,0,1,7,ARG,29,18:40,19:01,9 - 4,5,21
2,FRA - ARG,M,19:01,1141,1,CAROU GM Turnover,15,ARG,40,Empty goal,,,,0,,,,,,,,,,15,,,,FALSE,0,0,6,ARG,29,18:40,19:01,9 - 4,5,21
2,FRA - ARG,M,19:30,1170,1,KARABATIC N 7m received,13,FRA,Empty goal,40,,,,0,,,,,,,,,13,,,,,TRUE,0,1,7,FRA,30,19:01,19:48,9 - 4,5,47
2,FRA - ARG,M,19:30,1170,1,VAINSTEIN P 7m caused,5,ARG,40,Empty goal,,,,0,,,,,,,,5,,,,,,FALSE,0,0,6,FRA,30,19:01,19:48,9 - 4,5,47
2,FRA - ARG,M,19:48,1188,1,GUIGOU M Goal Penalty shot bottom left (13 KARABATIC N),21,FRA,Empty goal,40,13,21,,1,,bottom left,Penalty,,,bottom,left,,,,,,,TRUE,0,1,7,FRA,30,19:01,19:48,10 - 4,6,47
2,FRA - ARG,M,20:26,1226,1,SIMONET DE Goal centre 9m bottom centre,6,ARG,40,Empty goal,,6,,1,,bottom centre,centre 9m,,,bottom,centre,,,,,,,FALSE,0,0,6,ARG,31,19:48,20:26,10 - 5,5,38
2,FRA - ARG,M,20:40,1240,1,MEM D Goal centre 6m middle left,10,FRA,Empty goal,40,,10,,1,,middle left,centre 6m,,,middle,left,,,,,,,TRUE,0,1,7,FRA,32,20:26,20:40,11 - 5,6,14
